Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,BuddyBoosted,Form,ShadowForm,MultiForm?,Height (cm),Catch Date
0,5/29/23 17:15:19,195,Quagsire,-,♂,¥25₅₈♂,7.0,7.0,353,79,800,57.8,57.8,57.8,2.0,12.0,12.0,1, - , - , - ,0.0,561,561,Quagsire,25,25, - , - , - ,Great League,,,1,0,0,0,1463,1,0,?,2023-?-?
0,5/29/23 17:15:21,196,Espeon,-,♂,%㉓20'₉₆⑬♂,20.5,20.5,1843,107,2500,95.6,95.6,95.6,13.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,195,1,0,?,2023-?-?
0,5/29/23 17:15:23,196,Espeon,-,♀,%?15₉₆⓯♀,15.0,15.0,1351,91,1900,95.6,95.6,95.6,15.0,15.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,195,1,0,?,?
0,5/29/23 17:15:24,196,Espeon,-,♂,£₆₉♂,8.0,8.0,679,66,800,68.9,68.9,68.9,3.0,13.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,195,1,0,?,2021-08-14
0,5/29/23 17:15:25,196,Espeon,-,♂,¥₄₂♂,6.0,6.0,480,55,600,42.2,42.2,42.2,1.0,9.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,195,1,0,?,?
0,5/29/23 17:15:26,196,Espeon,-,♂,£₆₇♂,5.0,5.0,406,50,600,66.7,66.7,66.7,5.0,13.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,195,1,0,?,2023-?-?
0,5/29/23 17:15:27,196,Espeon,-,♂,¥₆₄♂,2.0,2.0,132,28,200,64.4,64.4,64.4,3.0,15.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,195,1,0,?,2023-?-?
0,5/29/23 17:15:28,197,Umbreon,-,♂,¥15₆₀♂,27.5,27.5,1500,161,4500,60.0,60.0,60.0,1.0,11.0,15.0,1, - , - , - ,0.0, - , - ,Umbreon,15,15, - , - , - ,Great League,,,1,0,0,0,196,1,0,?,2023-?-?
0,5/29/23 17:15:29,197,Umbreon,-,♂,£9₉₃♂,15.0,15.0,910,119,1900,93.3,93.3,93.3,15.0,12.0,15.0,1, - , - , - ,0.0, - , - ,Umbreon,3078,3078,Umbreon,9,9,Ultra League,,,1,0,0,0,196,1,0,?,2023-?-?
0,5/29/23 17:15:31,197,Umbreon,-,♂,£60₈₇♂,15.0,15.0,900,118,1900,86.7,86.7,86.7,14.0,12.0,13.0,1, - , - , - ,0.0, - , - ,Umbreon,2237,2237,Umbreon,60,60,Ultra League,,,1,0,0,0,196,1,0,?,?
0,5/29/23 17:15:32,197,Umbreon,-,♂,£5₉₆♂,8.0,8.0,479,86,800,95.6,95.6,95.6,15.0,13.0,15.0,1, - , - , - ,0.0,3487,3487,Umbreon,2833,2833,Umbreon,5,5,Ultra League,,,1,0,0,0,196,1,0,?,2021-08-18
0,5/29/23 17:15:33,198,Murkrow,-,♀,^_28₈₉⑪⑭⓯♀,28.0,28.0,1217,120,4500,88.9,88.9,88.9,11.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1098,1,0,?,2023-?-?
0,5/29/23 17:15:36,198,Murkrow,-,♀,¥₆₀♀,26.0,26.0,1059,113,4000,60.0,60.0,60.0,0.0,15.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1098,1,0,?,?
0,5/29/23 17:15:38,198,Murkrow Purified,-,♂,^_25₄₄⑥⑦⑦♂,25.0,25.0,996,108,3600,44.4,44.4,44.4,6.0,7.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1098,4,0,?,2023-?-?
0,5/29/23 17:15:42,198,Murkrow Shadow,-,♀,>$13₅₆④♀,13.0,13.0,528,79,1920,55.6,55.6,55.6,4.0,11.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1098,2,0,?,2022-01-11
0,5/29/23 17:15:43,198,Murkrow Shadow,-,♂,>$08₆₂⑬♂,8.0,8.0,332,58,960,62.2,62.2,62.2,13.0,15.0,0.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1098,2,0,?,2023-?-?
0,5/29/23 17:15:45,198,Murkrow Shadow,-,♂,>$08₆₄⑨♂,8.0,8.0,330,60,960,64.4,64.4,64.4,9.0,14.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1098,2,0,?,2023-?-?
0,5/29/23 17:15:47,198,Murkrow Shadow,-,♂,¥₆₂♂,8.0,8.0,325,61,960,62.2,62.2,62.2,4.0,14.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1098,2,0,?,2023-?-?
0,5/29/23 17:15:48,198,Murkrow Shadow,-,♀,>$08₅₁⑧♀,8.0,8.0,317,61,960,51.1,51.1,51.1,8.0,5.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1098,2,0,?,2023-?-?
0,5/29/23 17:15:50,198,Murkrow Shadow,-,♂,>$08₅₆⑦♂,8.0,8.0,317,63,960,55.6,55.6,55.6,7.0,4.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1098,2,0,?,2023-?-?
0,5/29/23 17:15:52,198,Murkrow,-,♀,^_03₅₆⑥⑨⑩♀,3.0,3.0,106,35,400,55.6,55.6,55.6,6.0,9.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1098,1,0,?,2023-?-?
0,5/29/23 17:15:54,198,Murkrow,-,♂,¥₅₁♂,3.0,3.0,104,35,400,51.1,51.1,51.1,1.0,11.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1098,1,0,?,2023-?-?
0,5/29/23 17:15:57,198,Murkrow,-,♂,^_02₉₁⑫⓯⑭♂,2.0,2.0,67,28,200,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1098,1,0,?,2020-05-13
0,5/29/23 17:15:59,199,Slowking,-,♀,^_27₇₆⑭⓯⑤♀,27.0,27.0,1910,153,4500,75.6,75.6,75.6,14.0,15.0,5.0,1, - , - , - ,0.0, - , - , - , - , - ,Slowking,2911,2911,Default,,,1,0,0,0,1353,1,0,?,2017-03-28
0,5/29/23 17:16:02,199,Slowking,-,♂,£119₅₁♂,21.0,21.0,1384,138,3000,51.1,51.1,51.1,0.0,12.0,11.0,1, - , - , - ,0.0, - , - ,Slowking,270,270,Slowking,119,119,Ultra League,,,1,0,0,0,1353,1,0,?,2023-?-?
0,5/29/23 17:16:05,199,Slowking,-,♂,¥165₆₄♂,16.0,16.0,1090,121,1900,64.4,64.4,64.4,6.0,12.0,11.0,1, - , - , - ,0.0, - , - ,Slowking,165,165,Slowking,790,790,Great League,,,1,0,0,0,1353,1,0,?,2021-06-26
0,5/29/23 17:16:08,199,Slowking Shadow,-,♂,>$08₆₂⑭♂,8.0,8.0,548,84,960,62.2,62.2,62.2,14.0,6.0,8.0,1, - , - , - ,0.0, - , - ,Slowking,2779,2779,Slowking,3381,3381,Shadow,,,1,0,0,0,1353,2,0,?,2023-?-?
0,5/29/23 17:16:10,199,Slowking,-,♀,%㉓05₉₃⑬♀,5.0,5.0,338,66,600,93.3,93.3,93.3,13.0,15.0,14.0,1, - , - , - ,0.0,1017,1017,Slowking,2647,2647,Slowking,1528,1528,3 Stars,,,1,0,0,0,1353,1,0,?,2023-?-?
0,5/29/23 17:16:12,199,Slowking,-,♀,^_19₇₃⑩⑩⑬♀,19.0,19.0,1322,133,2500,73.3,73.3,73.3,10.0,10.0,13.0,1, - , - , - ,0.0, - , - ,Slowking,1043,1043,Slowking,1398,1398,Default,,,1,0,0,0,1353,1,0,?,2023-?-?
0,5/29/23 17:16:15,200,Misdreavus Purified,-,♂,^_25₇₃⓯⓯③♂,25.0,25.0,1326,105,3600,73.3,73.3,73.3,15.0,15.0,3.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1208,4,0,?,2023-?-?
0,5/29/23 17:16:17,200,Misdreavus,-,♂,%㉓20₉₃⑬♂,20.0,20.0,1085,100,2500,93.3,93.3,93.3,13.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,1208,1,0,?,2023-?-?
0,5/29/23 17:16:21,200,Misdreavus,-,♀,°17°⑳♀,17.0,17.0,782,85,2200,0.0,0.0,0.0,0.0,0.0,0.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Nundo,,,1,0,0,0,1208,1,0,?,2020-10-30
0,5/29/23 17:16:23,200,Misdreavus,-,♂,¥₅₃♂,13.0,13.0,645,78,1600,53.3,53.3,53.3,0.0,15.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1208,1,0,?,2021-11-19
0,5/29/23 17:16:26,200,Misdreavus Shadow,-,♀,>$08₆₄⑭♀,8.0,8.0,412,60,960,64.4,64.4,64.4,14.0,9.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1208,2,0,?,2023-?-?
0,5/29/23 17:16:28,200,Misdreavus Shadow,-,♀,>$08₆₂⑦♀,8.0,8.0,404,61,960,62.2,62.2,62.2,7.0,12.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1208,2,0,?,2023-?-?
0,5/29/23 17:16:30,200,Misdreavus Shadow,-,♀,>$08₄₇⑭♀,8.0,8.0,402,58,960,46.7,46.7,46.7,14.0,6.0,1.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1208,2,0,?,2023-?-?
0,5/29/23 17:16:31,200,Misdreavus Shadow,-,♂,¥₅₃♂,8.0,8.0,392,61,960,53.3,53.3,53.3,1.0,13.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1208,2,0,?,2023-?-?
0,5/29/23 17:16:33,200,Misdreavus Shadow,-,♀,£₅₃♀,8.0,8.0,392,61,960,53.3,53.3,53.3,1.0,14.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,1208,2,0,?,2023-?-?
0,5/29/23 17:16:34,200,Misdreavus Shadow,-,♂,¥₄₄♂,8.0,8.0,389,62,960,44.4,44.4,44.4,2.0,7.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1208,2,0,?,2023-?-?
0,5/29/23 17:16:36,200,Misdreavus,-,♀,¥₅₆♀,7.0,7.0,341,57,800,55.6,55.6,55.6,1.0,15.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1208,1,0,?,2023-?-?
0,5/29/23 17:16:39,200,Misdreavus,-,♀,¢₄₀♀,4.0,4.0,179,41,400,40.0,40.0,40.0,2.0,10.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Little League,,,1,0,0,0,1208,1,0,?,2022-02-26
0,5/29/23 17:16:41,201,Unown,-,,%㉓20₉₃⑬⚥,20.0,20.0,666,88,2500,93.3,93.3,93.3,13.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:44,201,Unown,-,,^_08₇₈⑩⑩⓯⚥,8.0,8.0,252,55,800,77.8,77.8,77.8,10.0,10.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2022-07-24
0,5/29/23 17:16:46,201,Unown,-,,^_20₇₆⑫⑩⑫⚥,20.0,20.0,641,87,2500,75.6,75.6,75.6,12.0,10.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:47,201,Unown,-,,^_20₅₈⑪⑭①⚥,20.0,20.0,624,80,2500,57.8,57.8,57.8,11.0,14.0,1.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:48,201,Unown,-,,^_15₆₇⑪⑧⑪⚥,15.0,15.0,471,75,1900,66.7,66.7,66.7,11.0,8.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,?
0,5/29/23 17:16:50,201,Unown,-,,^_14₄₂①⑤⑬⚥,14.0,14.0,406,73,1600,42.2,42.2,42.2,1.0,5.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:51,201,Unown,-,,^_02₆₇⑪⓯④⚥,2.0,2.0,49,22,200,66.7,66.7,66.7,11.0,15.0,4.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:52,201,Unown,-,,^_30₄₉⑭⑤③⚥,30.0,30.0,920,100,5000,48.9,48.9,48.9,14.0,5.0,3.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:53,201,Unown,-,,^_24₈₄⓯⑫⑪⚥,24.0,24.0,790,94,3500,84.4,84.4,84.4,15.0,12.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2021-07-17
0,5/29/23 17:16:54,201,Unown,-,,^_27₃₃③⓪⑫⚥,27.0,27.0,771,101,4500,33.3,33.3,33.3,3.0,0.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:55,201,Unown,-,,^_01₈₂⑬⑬⑪⚥,1.0,1.0,16,13,200,82.2,82.2,82.2,13.0,13.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2021-07-18
0,5/29/23 17:16:57,201,Unown,-,,^_19₇₁⑬⑪⑧⚥,19.0,19.0,607,82,2500,71.1,71.1,71.1,13.0,11.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:58,201,Unown,-,,^_25₄₄⑥⑫②⚥,25.0,25.0,749,90,4000,44.4,44.4,44.4,6.0,12.0,2.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:16:59,201,Unown,-,,^_10₆₄⑪⑥⑫⚥,10.0,10.0,312,61,1000,64.4,64.4,64.4,11.0,6.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:00,201,Unown,-,,^_10₅₆⑪⑤⑨⚥,10.0,10.0,307,60,1000,55.6,55.6,55.6,11.0,5.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:01,201,Unown,-,,^_30₆₀⑬⑪③⚥,30.0,30.0,943,100,5000,60.0,60.0,60.0,13.0,11.0,3.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2022-07-24
0,5/29/23 17:17:02,201,Unown,-,,^_29₃₃①⑨⑤⚥,29.0,29.0,835,99,5000,33.3,33.3,33.3,1.0,9.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:03,201,Unown,-,,^_20₈₄⑬⑬⑫⚥,20.0,20.0,655,87,2500,84.4,84.4,84.4,13.0,13.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:04,201,Unown,-,,^_20₈₂⑧⓯⑭⚥,20.0,20.0,643,88,2500,82.2,82.2,82.2,8.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:06,201,Unown,-,,^_06₄₄⑥③⑪⚥,6.0,6.0,170,46,600,44.4,44.4,44.4,6.0,3.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:07,201,Unown,-,,^_05₅₁⑧⓯⓪⚥,5.0,5.0,144,38,600,51.1,51.1,51.1,8.0,15.0,0.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:09,201,Unown,-,,^_25₄₀④⑧⑥⚥,25.0,25.0,735,93,4000,40.0,40.0,40.0,4.0,8.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:09,201,Unown,-,,^_20₈₄⓯⑭⑨⚥,20.0,20.0,660,85,2500,84.4,84.4,84.4,15.0,14.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:11,201,Unown,-,,^_14₉₁⑭⓯⑫⚥,14.0,14.0,466,72,1600,91.1,91.1,91.1,14.0,15.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:12,201,Unown,-,,^_08₆₂⑧⑤⓯⚥,8.0,8.0,242,55,800,62.2,62.2,62.2,8.0,5.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:13,201,Unown,-,,^_02₅₃④⑤⓯⚥,2.0,2.0,46,24,200,53.3,53.3,53.3,4.0,5.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:14,201,Unown,-,,%㉓18₉₃⓯⚥,18.0,18.0,603,82,2200,93.3,93.3,93.3,15.0,15.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:15,201,Unown,-,,^_10₁₆①①⑤⚥,10.0,10.0,276,58,1000,15.6,15.6,15.6,1.0,1.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:16,201,Unown,-,,^_28₃₆⑧⑤③⚥,28.0,28.0,825,96,4500,35.6,35.6,35.6,8.0,5.0,3.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:17,201,Unown,-,,^_26₄₇⑧⑥⑦⚥,26.0,26.0,781,96,4000,46.7,46.7,46.7,8.0,6.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:18,201,Unown,-,,^_20₈₄⑩⑬⓯⚥,20.0,20.0,648,89,2500,84.4,84.4,84.4,10.0,13.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:19,201,Unown,-,,^_28₆₄⑫⑫⑤⚥,28.0,28.0,884,98,4500,64.4,64.4,64.4,12.0,12.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:20,201,Unown,-,,^_05₇₃⑩⑩⑬⚥,5.0,5.0,149,42,600,73.3,73.3,73.3,10.0,10.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:21,201,Unown,-,,^_26₇₈⑨⑪⓯⚥,26.0,26.0,829,101,4000,77.8,77.8,77.8,9.0,11.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:22,201,Unown,-,,^_14₅₃⑦⑪⑥⚥,14.0,14.0,426,69,1600,53.3,53.3,53.3,7.0,11.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:24,201,Unown,-,,%㉑20₉₆⑭⚥,20.0,20.0,669,89,2500,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,200,1,0,?,2021-08-31
0,5/29/23 17:17:25,201,Unown,-,,^_20₈₄⓯⑬⑩⚥,20.0,20.0,659,86,2500,84.4,84.4,84.4,15.0,13.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:26,201,Unown,-,,^_13₇₆⑧⑫⑭⚥,13.0,13.0,412,71,1600,75.6,75.6,75.6,8.0,12.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:27,201,Unown,-,,^_26₈₉⓯⓯⑩⚥,26.0,26.0,865,98,4000,88.9,88.9,88.9,15.0,15.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:28,201,Unown,-,,^_19₈₀⑪⑭⑪⚥,19.0,19.0,614,84,2500,80.0,80.0,80.0,11.0,14.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2017-04-17
0,5/29/23 17:17:29,201,Unown,-,,^_16₈₀⑨⓯⑫⚥,16.0,16.0,515,78,1900,80.0,80.0,80.0,9.0,15.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:30,201,Unown,-,,¢₅₈⚥,14.0,14.0,419,73,1600,57.8,57.8,57.8,0.0,12.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Little League,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:31,201,Unown,-,,^_27₄₉⑪⑪⓪⚥,27.0,27.0,828,93,4500,48.9,48.9,48.9,11.0,11.0,0.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:32,201,Unown,-,,^_06₇₈⑧⑭⑬⚥,6.0,6.0,184,47,600,77.8,77.8,77.8,8.0,14.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,200,1,0,?,2023-?-?
0,5/29/23 17:17:33,202,Wobbuffet,-,♀,^_33₇₁⑪⑬⑧♀,33.0,33.0,859,292,7000,71.1,71.1,71.1,11.0,13.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1101,1,0,?,2023-?-?
0,5/29/23 17:17:37,202,Wobbuffet,-,♂,^_28₆₇⑨⑧⑬♂,28.0,28.0,731,279,4500,66.7,66.7,66.7,9.0,8.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1101,1,0,?,2023-?-?
0,5/29/23 17:17:39,202,Wobbuffet Purified,-,♀,^_25₈₇⓯⑪⑬♀,25.0,25.0,719,263,3600,86.7,86.7,86.7,15.0,11.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1101,4,0,?,2023-?-?
0,5/29/23 17:17:42,202,Wobbuffet Purified,-,♂,^_25₅₃⑩⑦⑦♂,25.0,25.0,654,259,3600,53.3,53.3,53.3,10.0,7.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1101,4,0,?,2023-?-?
0,5/29/23 17:17:44,202,Wobbuffet,-,♂,%㉓20₉₃⓯♂,20.0,20.0,579,237,2500,93.3,93.3,93.3,15.0,12.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,1101,1,0,?,2023-?-?
0,5/29/23 17:17:47,202,Wobbuffet,-,♀,^_20₉₁⑫⓯⑭♀,20.0,20.0,562,236,2500,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1101,1,0,?,?
0,5/29/23 17:17:49,202,Wobbuffet Shadow,-,♀,>$13₇₃⑫♀,13.0,13.0,354,190,1920,73.3,73.3,73.3,12.0,8.0,13.0,1, - , - , - ,0.0,3440,3440, - , - , - , - , - , - ,Shadow,,,1,0,0,0,1101,2,0,?,2023-?-?
0,5/29/23 17:17:51,202,Wobbuffet Shadow,-,♂,>$13₅₃⑧♂,13.0,13.0,335,186,1920,53.3,53.3,53.3,8.0,11.0,5.0,1, - , - , - ,0.0,2366,2366, - , - , - , - , - , - ,Shadow,,,1,0,0,0,1101,2,0,?,2023-?-?
0,5/29/23 17:17:53,202,Wobbuffet,-,♀,^_14₃₃④⑤⑥♀,14.0,14.0,331,193,1600,33.3,33.3,33.3,4.0,5.0,6.0,1, - , - , - ,0.0,1104,1104, - , - , - , - , - , - ,Default,,,1,0,0,0,1101,1,0,?,2023-?-?
0,5/29/23 17:17:55,203,Girafarig,-,♀,^_24₄₉②⑧⑫♀,24.0,24.0,1269,120,3500,48.9,48.9,48.9,2.0,8.0,12.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,202,1,0,?,?
0,5/29/23 17:17:58,203,Girafarig,-,♀,£₉₁♀,15.0,15.0,861,96,1900,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,202,1,0,?,2022-07-21
0,5/29/23 17:18:00,203,Girafarig Shadow,-,♂,>$13₅₃⓯♂,13.0,13.0,711,85,1920,53.3,53.3,53.3,15.0,4.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,202,2,0,?,2023-?-?
